VeiligheidsregioCode;VeiligheidsregioNaam;MeldingsdatumGGD;Aantal
VR10;Noord-Holland-Noord;2020-08-13;0
VR10;Noord-Holland-Noord;2020-08-14;0
VR10;Noord-Holland-Noord;2020-08-15;0
VR10;Noord-Holland-Noord;2020-08-16;0
VR10;Noord-Holland-Noord;2020-08-17;0
VR10;Noord-Holland-Noord;2020-08-18;0
VR10;Noord-Holland-Noord;2020-08-19;0
VR10;Noord-Holland-Noord;2020-08-20;0
VR10;Noord-Holland-Noord;2020-08-21;0
VR10;Noord-Holland-Noord;2020-08-22;0
VR10;Noord-Holland-Noord;2020-08-23;0
VR10;Noord-Holland-Noord;2020-08-24;0
VR10;Noord-Holland-Noord;2020-08-25;0
VR10;Noord-Holland-Noord;2020-08-26;0
VR10;Noord-Holland-Noord;2020-08-27;0
VR10;Noord-Holland-Noord;2020-08-28;1
VR10;Noord-Holland-Noord;2020-08-29;0
VR10;Noord-Holland-Noord;2020-08-30;0
VR10;Noord-Holland-Noord;2020-08-31;0
VR10;Noord-Holland-Noord;2020-09-01;0
VR10;Noord-Holland-Noord;2020-09-02;0
VR10;Noord-Holland-Noord;2020-09-03;0
VR10;Noord-Holland-Noord;2020-09-04;0
VR10;Noord-Holland-Noord;2020-09-05;0
VR10;Noord-Holland-Noord;2020-09-06;0
VR10;Noord-Holland-Noord;2020-09-07;0
VR10;Noord-Holland-Noord;2020-09-08;0
VR10;Noord-Holland-Noord;2020-09-09;0
VR10;Noord-Holland-Noord;2020-09-10;0
VR10;Noord-Holland-Noord;2020-09-11;0
VR10;Noord-Holland-Noord;2020-09-12;0
VR10;Noord-Holland-Noord;2020-09-13;0
VR10;Noord-Holland-Noord;2020-09-14;0
VR10;Noord-Holland-Noord;2020-09-15;0
VR10;Noord-Holland-Noord;2020-09-16;0
VR10;Noord-Holland-Noord;2020-09-17;0
VR10;Noord-Holland-Noord;2020-09-18;0
VR10;Noord-Holland-Noord;2020-09-19;0
VR10;Noord-Holland-Noord;2020-09-20;0
VR10;Noord-Holland-Noord;2020-09-21;0
VR10;Noord-Holland-Noord;2020-09-22;0
VR10;Noord-Holland-Noord;2020-09-23;0
VR10;Noord-Holland-Noord;2020-09-24;3
VR10;Noord-Holland-Noord;2020-09-25;2
VR10;Noord-Holland-Noord;2020-09-26;2
VR10;Noord-Holland-Noord;2020-09-27;7
VR10;Noord-Holland-Noord;2020-09-28;6
VR10;Noord-Holland-Noord;2020-09-29;1
VR10;Noord-Holland-Noord;2020-09-30;0
VR10;Noord-Holland-Noord;2020-10-01;1
VR10;Noord-Holland-Noord;2020-10-02;3
VR10;Noord-Holland-Noord;2020-10-03;2
VR10;Noord-Holland-Noord;2020-10-04;3
VR10;Noord-Holland-Noord;2020-10-05;0
VR10;Noord-Holland-Noord;2020-10-06;7
VR10;Noord-Holland-Noord;2020-10-07;3
VR10;Noord-Holland-Noord;2020-10-08;1
VR10;Noord-Holland-Noord;2020-10-09;0
VR10;Noord-Holland-Noord;2020-10-10;1
VR10;Noord-Holland-Noord;2020-10-11;3
VR10;Noord-Holland-Noord;2020-10-12;0
VR10;Noord-Holland-Noord;2020-10-13;0
VR10;Noord-Holland-Noord;2020-10-14;0
VR11;Zaanstreek-Waterland;2020-02-27;0
VR11;Zaanstreek-Waterland;2020-02-28;0
VR11;Zaanstreek-Waterland;2020-02-29;0
VR11;Zaanstreek-Waterland;2020-03-01;0
VR11;Zaanstreek-Waterland;2020-03-02;0
VR11;Zaanstreek-Waterland;2020-03-03;0
VR11;Zaanstreek-Waterland;2020-03-04;0
VR11;Zaanstreek-Waterland;2020-03-05;0
VR11;Zaanstreek-Waterland;2020-03-06;0
VR11;Zaanstreek-Waterland;2020-03-07;0
VR11;Zaanstreek-Waterland;2020-03-08;0
VR11;Zaanstreek-Waterland;2020-03-09;0
VR11;Zaanstreek-Waterland;2020-03-10;0
VR11;Zaanstreek-Waterland;2020-03-11;0
VR11;Zaanstreek-Waterland;2020-03-12;0
VR11;Zaanstreek-Waterland;2020-03-13;0
VR11;Zaanstreek-Waterland;2020-03-14;0
VR11;Zaanstreek-Waterland;2020-03-15;0
VR11;Zaanstreek-Waterland;2020-03-16;0
VR11;Zaanstreek-Waterland;2020-03-17;0
VR11;Zaanstreek-Waterland;2020-03-18;0
VR11;Zaanstreek-Waterland;2020-03-19;0
VR11;Zaanstreek-Waterland;2020-03-20;1
VR11;Zaanstreek-Waterland;2020-03-21;3
VR11;Zaanstreek-Waterland;2020-03-22;0
VR11;Zaanstreek-Waterland;2020-03-23;0
VR11;Zaanstreek-Waterland;2020-03-24;1
VR11;Zaanstreek-Waterland;2020-03-25;3
VR11;Zaanstreek-Waterland;2020-03-26;0
VR11;Zaanstreek-Waterland;2020-03-27;4
VR11;Zaanstreek-Waterland;2020-03-28;1
VR11;Zaanstreek-Waterland;2020-03-29;4
VR11;Zaanstreek-Waterland;2020-03-30;1
VR11;Zaanstreek-Waterland;2020-03-31;0
VR11;Zaanstreek-Waterland;2020-04-01;4
VR11;Zaanstreek-Waterland;2020-04-02;6
VR11;Zaanstreek-Waterland;2020-04-03;7
VR11;Zaanstreek-Waterland;2020-04-04;4
VR11;Zaanstreek-Waterland;2020-04-05;1
VR11;Zaanstreek-Waterland;2020-04-06;10
VR11;Zaanstreek-Waterland;2020-04-07;5
VR11;Zaanstreek-Waterland;2020-04-08;3
VR11;Zaanstreek-Waterland;2020-04-09;7
VR11;Zaanstreek-Waterland;2020-04-10;7
VR11;Zaanstreek-Waterland;2020-04-11;6
VR11;Zaanstreek-Waterland;2020-04-12;3
VR11;Zaanstreek-Waterland;2020-04-13;1
VR11;Zaanstreek-Waterland;2020-04-14;1
VR11;Zaanstreek-Waterland;2020-04-15;4
VR11;Zaanstreek-Waterland;2020-04-16;7
VR11;Zaanstreek-Waterland;2020-04-17;4
VR11;Zaanstreek-Waterland;2020-04-18;6
VR11;Zaanstreek-Waterland;2020-04-19;9
VR11;Zaanstreek-Waterland;2020-04-20;4
VR11;Zaanstreek-Waterland;2020-04-21;1
VR11;Zaanstreek-Waterland;2020-04-22;3
VR11;Zaanstreek-Waterland;2020-04-23;9
VR11;Zaanstreek-Waterland;2020-04-24;2
VR11;Zaanstreek-Waterland;2020-04-25;0
VR11;Zaanstreek-Waterland;2020-04-26;1
VR11;Zaanstreek-Waterland;2020-04-27;0
VR11;Zaanstreek-Waterland;2020-04-28;7
VR11;Zaanstreek-Waterland;2020-04-29;1
VR11;Zaanstreek-Waterland;2020-04-30;2
VR11;Zaanstreek-Waterland;2020-05-01;2
VR11;Zaanstreek-Waterland;2020-05-02;0
VR11;Zaanstreek-Waterland;2020-05-03;0
VR11;Zaanstreek-Waterland;2020-05-04;3
VR11;Zaanstreek-Waterland;2020-05-05;0
VR11;Zaanstreek-Waterland;2020-05-06;2
VR11;Zaanstreek-Waterland;2020-05-07;0
VR11;Zaanstreek-Waterland;2020-05-08;1
VR11;Zaanstreek-Waterland;2020-05-09;0
VR11;Zaanstreek-Waterland;2020-05-10;0
VR11;Zaanstreek-Waterland;2020-05-11;6
VR11;Zaanstreek-Waterland;2020-05-12;0
VR11;Zaanstreek-Waterland;2020-05-13;1
VR11;Zaanstreek-Waterland;2020-05-14;0
VR11;Zaanstreek-Waterland;2020-05-15;2
VR11;Zaanstreek-Waterland;2020-05-16;0
VR11;Zaanstreek-Waterland;2020-05-17;0
VR11;Zaanstreek-Waterland;2020-05-18;0
VR11;Zaanstreek-Waterland;2020-05-19;0
VR11;Zaanstreek-Waterland;2020-05-20;0
VR11;Zaanstreek-Waterland;2020-05-21;0
VR11;Zaanstreek-Waterland;2020-05-22;0
VR11;Zaanstreek-Waterland;2020-05-23;0
VR11;Zaanstreek-Waterland;2020-05-24;0
VR11;Zaanstreek-Waterland;2020-05-25;0
VR11;Zaanstreek-Waterland;2020-05-26;0
VR11;Zaanstreek-Waterland;2020-05-27;0
VR11;Zaanstreek-Waterland;2020-05-28;0
VR11;Zaanstreek-Waterland;2020-05-29;0
VR11;Zaanstreek-Waterland;2020-05-30;0
VR11;Zaanstreek-Waterland;2020-05-31;0
VR11;Zaanstreek-Waterland;2020-06-01;0
VR11;Zaanstreek-Waterland;2020-06-02;0
VR11;Zaanstreek-Waterland;2020-06-03;0
VR11;Zaanstreek-Waterland;2020-06-04;0
VR11;Zaanstreek-Waterland;2020-06-05;0
VR11;Zaanstreek-Waterland;2020-06-06;0
VR11;Zaanstreek-Waterland;2020-06-07;0
VR11;Zaanstreek-Waterland;2020-06-08;0
VR11;Zaanstreek-Waterland;2020-06-09;0
VR11;Zaanstreek-Waterland;2020-06-10;0
VR11;Zaanstreek-Waterland;2020-06-11;0
VR11;Zaanstreek-Waterland;2020-06-12;0
VR11;Zaanstreek-Waterland;2020-06-13;0
VR11;Zaanstreek-Waterland;2020-06-14;0
VR11;Zaanstreek-Waterland;2020-06-15;0
VR11;Zaanstreek-Waterland;2020-06-16;0
VR11;Zaanstreek-Waterland;2020-06-17;0
VR11;Zaanstreek-Waterland;2020-06-18;0
VR11;Zaanstreek-Waterland;2020-06-19;0
VR11;Zaanstreek-Waterland;2020-06-20;0
VR11;Zaanstreek-Waterland;2020-06-21;0
VR11;Zaanstreek-Waterland;2020-06-22;0
VR11;Zaanstreek-Waterland;2020-06-23;0
VR11;Zaanstreek-Waterland;2020-06-24;0
VR11;Zaanstreek-Waterland;2020-06-25;0
VR11;Zaanstreek-Waterland;2020-06-26;0
VR11;Zaanstreek-Waterland;2020-06-27;0
VR11;Zaanstreek-Waterland;2020-06-28;0
VR11;Zaanstreek-Waterland;2020-06-29;0
VR11;Zaanstreek-Waterland;2020-06-30;0
VR11;Zaanstreek-Waterland;2020-07-01;0
VR11;Zaanstreek-Waterland;2020-07-02;0
VR11;Zaanstreek-Waterland;2020-07-03;0
VR11;Zaanstreek-Waterland;2020-07-04;0
VR11;Zaanstreek-Waterland;2020-07-05;0
VR11;Zaanstreek-Waterland;2020-07-06;0
VR11;Zaanstreek-Waterland;2020-07-07;0
VR11;Zaanstreek-Waterland;2020-07-08;0
VR11;Zaanstreek-Waterland;2020-07-09;0
VR11;Zaanstreek-Waterland;2020-07-10;0
VR11;Zaanstreek-Waterland;2020-07-11;0
VR11;Zaanstreek-Waterland;2020-07-12;0
VR11;Zaanstreek-Waterland;2020-07-13;0
VR11;Zaanstreek-Waterland;2020-07-14;0
VR11;Zaanstreek-Waterland;2020-07-15;0
VR11;Zaanstreek-Waterland;2020-07-16;0
VR11;Zaanstreek-Waterland;2020-07-17;0
VR11;Zaanstreek-Waterland;2020-07-18;0
VR11;Zaanstreek-Waterland;2020-07-19;0
VR11;Zaanstreek-Waterland;2020-07-20;0
VR11;Zaanstreek-Waterland;2020-07-21;0
VR11;Zaanstreek-Waterland;2020-07-22;0
VR11;Zaanstreek-Waterland;2020-07-23;0
VR11;Zaanstreek-Waterland;2020-07-24;0
VR11;Zaanstreek-Waterland;2020-07-25;0
VR11;Zaanstreek-Waterland;2020-07-26;0
VR11;Zaanstreek-Waterland;2020-07-27;0
VR11;Zaanstreek-Waterland;2020-07-28;0
VR11;Zaanstreek-Waterland;2020-07-29;0
VR11;Zaanstreek-Waterland;2020-07-30;0
VR11;Zaanstreek-Waterland;2020-07-31;0
VR11;Zaanstreek-Waterland;2020-08-01;0
VR11;Zaanstreek-Waterland;2020-08-02;0
VR11;Zaanstreek-Waterland;2020-08-03;0
VR11;Zaanstreek-Waterland;2020-08-04;0
VR11;Zaanstreek-Waterland;2020-08-05;0
VR11;Zaanstreek-Waterland;2020-08-06;0
VR11;Zaanstreek-Waterland;2020-08-07;0
VR11;Zaanstreek-Waterland;2020-08-08;0
VR11;Zaanstreek-Waterland;2020-08-09;0
VR11;Zaanstreek-Waterland;2020-08-10;0
VR11;Zaanstreek-Waterland;2020-08-11;0
VR11;Zaanstreek-Waterland;2020-08-12;0
VR11;Zaanstreek-Waterland;2020-08-13;0
VR11;Zaanstreek-Waterland;2020-08-14;0
VR11;Zaanstreek-Waterland;2020-08-15;0
VR11;Zaanstreek-Waterland;2020-08-16;0
VR11;Zaanstreek-Waterland;2020-08-17;0
VR11;Zaanstreek-Waterland;2020-08-18;0
VR11;Zaanstreek-Waterland;2020-08-19;0
VR11;Zaanstreek-Waterland;2020-08-20;0
VR11;Zaanstreek-Waterland;2020-08-21;0
VR11;Zaanstreek-Waterland;2020-08-22;0
VR11;Zaanstreek-Waterland;2020-08-23;0
VR11;Zaanstreek-Waterland;2020-08-24;0
VR11;Zaanstreek-Waterland;2020-08-25;0
VR11;Zaanstreek-Waterland;2020-08-26;0
VR11;Zaanstreek-Waterland;2020-08-27;0
VR11;Zaanstreek-Waterland;2020-08-28;0
VR11;Zaanstreek-Waterland;2020-08-29;0
VR11;Zaanstreek-Waterland;2020-08-30;0
VR11;Zaanstreek-Waterland;2020-08-31;0
VR11;Zaanstreek-Waterland;2020-09-01;0
VR11;Zaanstreek-Waterland;2020-09-02;0
VR11;Zaanstreek-Waterland;2020-09-03;0
VR11;Zaanstreek-Waterland;2020-09-04;0
VR11;Zaanstreek-Waterland;2020-09-05;0
VR11;Zaanstreek-Waterland;2020-09-06;0
VR11;Zaanstreek-Waterland;2020-09-07;0
VR11;Zaanstreek-Waterland;2020-09-08;0
VR11;Zaanstreek-Waterland;2020-09-09;0
VR11;Zaanstreek-Waterland;2020-09-10;0
VR11;Zaanstreek-Waterland;2020-09-11;0
VR11;Zaanstreek-Waterland;2020-09-12;0
VR11;Zaanstreek-Waterland;2020-09-13;0
VR11;Zaanstreek-Waterland;2020-09-14;0
VR11;Zaanstreek-Waterland;2020-09-15;1
VR11;Zaanstreek-Waterland;2020-09-16;0
VR11;Zaanstreek-Waterland;2020-09-17;0
VR11;Zaanstreek-Waterland;2020-09-18;0
VR11;Zaanstreek-Waterland;2020-09-19;0
VR11;Zaanstreek-Waterland;2020-09-20;0
VR11;Zaanstreek-Waterland;2020-09-21;0
VR11;Zaanstreek-Waterland;2020-09-22;0
VR11;Zaanstreek-Waterland;2020-09-23;0
VR11;Zaanstreek-Waterland;2020-09-24;0
VR11;Zaanstreek-Waterland;2020-09-25;0
VR11;Zaanstreek-Waterland;2020-09-26;0
VR11;Zaanstreek-Waterland;2020-09-27;0
VR11;Zaanstreek-Waterland;2020-09-28;1
VR11;Zaanstreek-Waterland;2020-09-29;0
VR11;Zaanstreek-Waterland;2020-09-30;0
VR11;Zaanstreek-Waterland;2020-10-01;0
VR11;Zaanstreek-Waterland;2020-10-02;0
VR11;Zaanstreek-Waterland;2020-10-03;0
VR11;Zaanstreek-Waterland;2020-10-04;3
VR11;Zaanstreek-Waterland;2020-10-05;1
VR11;Zaanstreek-Waterland;2020-10-06;0
VR11;Zaanstreek-Waterland;2020-10-07;1
VR11;Zaanstreek-Waterland;2020-10-08;4
VR11;Zaanstreek-Waterland;2020-10-09;11
VR11;Zaanstreek-Waterland;2020-10-10;4
VR11;Zaanstreek-Waterland;2020-10-11;1
VR11;Zaanstreek-Waterland;2020-10-12;2
VR11;Zaanstreek-Waterland;2020-10-13;8
VR11;Zaanstreek-Waterland;2020-10-14;0
VR12;Kennemerland;2020-02-27;0
VR12;Kennemerland;2020-02-28;0
VR12;Kennemerland;2020-02-29;0
VR12;Kennemerland;2020-03-01;0
VR12;Kennemerland;2020-03-02;0
VR12;Kennemerland;2020-03-03;0
VR12;Kennemerland;2020-03-04;0
VR12;Kennemerland;2020-03-05;0
VR12;Kennemerland;2020-03-06;0
VR12;Kennemerland;2020-03-07;0
VR12;Kennemerland;2020-03-08;0
VR12;Kennemerland;2020-03-09;0
VR12;Kennemerland;2020-03-10;0
VR12;Kennemerland;2020-03-11;0
VR12;Kennemerland;2020-03-12;0
VR12;Kennemerland;2020-03-13;1
VR12;Kennemerland;2020-03-14;0
VR12;Kennemerland;2020-03-15;1
VR12;Kennemerland;2020-03-16;0
VR12;Kennemerland;2020-03-17;1
VR12;Kennemerland;2020-03-18;0
VR12;Kennemerland;2020-03-19;0
VR12;Kennemerland;2020-03-20;5
VR12;Kennemerland;2020-03-21;0
VR12;Kennemerland;2020-03-22;2
VR12;Kennemerland;2020-03-23;2
VR12;Kennemerland;2020-03-24;2
VR12;Kennemerland;2020-03-25;11
VR12;Kennemerland;2020-03-26;2
VR12;Kennemerland;2020-03-27;4
VR12;Kennemerland;2020-03-28;3
VR12;Kennemerland;2020-03-29;6
VR12;Kennemerland;2020-03-30;11
VR12;Kennemerland;2020-03-31;18
VR12;Kennemerland;2020-04-01;8
VR12;Kennemerland;2020-04-02;11
VR12;Kennemerland;2020-04-03;16
VR12;Kennemerland;2020-04-04;11
VR12;Kennemerland;2020-04-05;5
VR12;Kennemerland;2020-04-06;8
VR12;Kennemerland;2020-04-07;9
VR12;Kennemerland;2020-04-08;9
VR12;Kennemerland;2020-04-09;6
VR12;Kennemerland;2020-04-10;5
VR12;Kennemerland;2020-04-11;3
VR12;Kennemerland;2020-04-12;5
VR12;Kennemerland;2020-04-13;0
VR12;Kennemerland;2020-04-14;7
VR12;Kennemerland;2020-04-15;1
VR12;Kennemerland;2020-04-16;6
VR12;Kennemerland;2020-04-17;11
VR12;Kennemerland;2020-04-18;4
VR12;Kennemerland;2020-04-19;0
VR12;Kennemerland;2020-04-20;0
VR12;Kennemerland;2020-04-21;3
VR12;Kennemerland;2020-04-22;1
VR12;Kennemerland;2020-04-23;3
VR12;Kennemerland;2020-04-24;2
VR12;Kennemerland;2020-04-25;2
VR12;Kennemerland;2020-04-26;3
VR12;Kennemerland;2020-04-27;1
VR12;Kennemerland;2020-04-28;9
VR12;Kennemerland;2020-04-29;1
VR12;Kennemerland;2020-04-30;0
VR12;Kennemerland;2020-05-01;3
VR12;Kennemerland;2020-05-02;4
VR12;Kennemerland;2020-05-03;0
VR12;Kennemerland;2020-05-04;6
VR12;Kennemerland;2020-05-05;8
VR12;Kennemerland;2020-05-06;1
VR12;Kennemerland;2020-05-07;7
VR12;Kennemerland;2020-05-08;5
VR12;Kennemerland;2020-05-09;1
VR12;Kennemerland;2020-05-10;6
VR12;Kennemerland;2020-05-11;1
VR12;Kennemerland;2020-05-12;3
VR12;Kennemerland;2020-05-13;1
VR12;Kennemerland;2020-05-14;0
VR12;Kennemerland;2020-05-15;0
VR12;Kennemerland;2020-05-16;1
VR12;Kennemerland;2020-05-17;2
VR12;Kennemerland;2020-05-18;0
VR12;Kennemerland;2020-05-19;2
VR12;Kennemerland;2020-05-20;2
VR12;Kennemerland;2020-05-21;0
VR12;Kennemerland;2020-05-22;2
VR12;Kennemerland;2020-05-23;0
VR12;Kennemerland;2020-05-24;0
VR12;Kennemerland;2020-05-25;1
VR12;Kennemerland;2020-05-26;1
VR12;Kennemerland;2020-05-27;0
VR12;Kennemerland;2020-05-28;0
VR12;Kennemerland;2020-05-29;0
VR12;Kennemerland;2020-05-30;0
VR12;Kennemerland;2020-05-31;0
VR12;Kennemerland;2020-06-01;0
VR12;Kennemerland;2020-06-02;0
VR12;Kennemerland;2020-06-03;0
VR12;Kennemerland;2020-06-04;0
VR12;Kennemerland;2020-06-05;0
VR12;Kennemerland;2020-06-06;0
VR12;Kennemerland;2020-06-07;0
VR12;Kennemerland;2020-06-08;0
VR12;Kennemerland;2020-06-09;0
VR12;Kennemerland;2020-06-10;0
VR12;Kennemerland;2020-06-11;0
VR12;Kennemerland;2020-06-12;0
VR12;Kennemerland;2020-06-13;0
VR12;Kennemerland;2020-06-14;0
VR12;Kennemerland;2020-06-15;0
VR12;Kennemerland;2020-06-16;0
VR12;Kennemerland;2020-06-17;0
VR12;Kennemerland;2020-06-18;0
VR12;Kennemerland;2020-06-19;0
VR12;Kennemerland;2020-06-20;0
VR12;Kennemerland;2020-06-21;0
VR12;Kennemerland;2020-06-22;0
VR12;Kennemerland;2020-06-23;0
VR12;Kennemerland;2020-06-24;0
VR12;Kennemerland;2020-06-25;0
VR12;Kennemerland;2020-06-26;0
VR12;Kennemerland;2020-06-27;0
VR12;Kennemerland;2020-06-28;0
VR12;Kennemerland;2020-06-29;0
VR12;Kennemerland;2020-06-30;0
VR12;Kennemerland;2020-07-01;0
VR12;Kennemerland;2020-07-02;0
VR12;Kennemerland;2020-07-03;0
VR12;Kennemerland;2020-07-04;0
VR12;Kennemerland;2020-07-05;0
VR12;Kennemerland;2020-07-06;0
VR12;Kennemerland;2020-07-07;0
VR12;Kennemerland;2020-07-08;0
VR12;Kennemerland;2020-07-09;0
VR12;Kennemerland;2020-07-10;0
VR12;Kennemerland;2020-07-11;0
VR12;Kennemerland;2020-07-12;0
VR12;Kennemerland;2020-07-13;0
VR12;Kennemerland;2020-07-14;0
VR12;Kennemerland;2020-07-15;0
VR12;Kennemerland;2020-07-16;0
VR12;Kennemerland;2020-07-17;0
VR12;Kennemerland;2020-07-18;0
VR12;Kennemerland;2020-07-19;0
VR12;Kennemerland;2020-07-20;1
VR12;Kennemerland;2020-07-21;0
VR12;Kennemerland;2020-07-22;0
VR12;Kennemerland;2020-07-23;0
VR12;Kennemerland;2020-07-24;0
VR12;Kennemerland;2020-07-25;0
VR12;Kennemerland;2020-07-26;0
VR12;Kennemerland;2020-07-27;0
VR12;Kennemerland;2020-07-28;0
VR12;Kennemerland;2020-07-29;0
VR12;Kennemerland;2020-07-30;0
VR12;Kennemerland;2020-07-31;0
VR12;Kennemerland;2020-08-01;0
VR12;Kennemerland;2020-08-02;0
VR12;Kennemerland;2020-08-03;0
VR12;Kennemerland;2020-08-04;0
VR12;Kennemerland;2020-08-05;0
VR12;Kennemerland;2020-08-06;0
VR12;Kennemerland;2020-08-07;0
VR12;Kennemerland;2020-08-08;0
VR12;Kennemerland;2020-08-09;0
VR12;Kennemerland;2020-08-10;0
VR12;Kennemerland;2020-08-11;0
VR12;Kennemerland;2020-08-12;0
VR12;Kennemerland;2020-08-13;0
VR12;Kennemerland;2020-08-14;0
VR12;Kennemerland;2020-08-15;0
VR12;Kennemerland;2020-08-16;0
VR12;Kennemerland;2020-08-17;0
VR12;Kennemerland;2020-08-18;0
VR12;Kennemerland;2020-08-19;0
VR12;Kennemerland;2020-08-20;0
VR12;Kennemerland;2020-08-21;0
VR12;Kennemerland;2020-08-22;0
VR12;Kennemerland;2020-08-23;0
VR12;Kennemerland;2020-08-24;0
VR12;Kennemerland;2020-08-25;2
VR12;Kennemerland;2020-08-26;0
VR12;Kennemerland;2020-08-27;0
VR12;Kennemerland;2020-08-28;0
VR12;Kennemerland;2020-08-29;0
VR12;Kennemerland;2020-08-30;0
VR12;Kennemerland;2020-08-31;0
VR12;Kennemerland;2020-09-01;0
VR12;Kennemerland;2020-09-02;0
VR12;Kennemerland;2020-09-03;0
VR12;Kennemerland;2020-09-04;0
VR12;Kennemerland;2020-09-05;1
VR12;Kennemerland;2020-09-06;1
VR12;Kennemerland;2020-09-07;5
VR12;Kennemerland;2020-09-08;11
VR12;Kennemerland;2020-09-09;4
VR12;Kennemerland;2020-09-10;6
VR12;Kennemerland;2020-09-11;6
VR12;Kennemerland;2020-09-12;1
VR12;Kennemerland;2020-09-13;0
VR12;Kennemerland;2020-09-14;2
VR12;Kennemerland;2020-09-15;0
VR12;Kennemerland;2020-09-16;2
VR12;Kennemerland;2020-09-17;1
VR12;Kennemerland;2020-09-18;2
VR12;Kennemerland;2020-09-19;0
VR12;Kennemerland;2020-09-20;4
VR12;Kennemerland;2020-09-21;3
VR12;Kennemerland;2020-09-22;5
VR12;Kennemerland;2020-09-23;4
VR12;Kennemerland;2020-09-24;1
VR12;Kennemerland;2020-09-25;2
VR12;Kennemerland;2020-09-26;1
VR12;Kennemerland;2020-09-27;1
VR12;Kennemerland;2020-09-28;1
VR12;Kennemerland;2020-09-29;2
VR12;Kennemerland;2020-09-30;1
VR12;Kennemerland;2020-10-01;2
VR12;Kennemerland;2020-10-02;1
VR12;Kennemerland;2020-10-03;0
VR12;Kennemerland;2020-10-04;2
VR12;Kennemerland;2020-10-05;1
VR12;Kennemerland;2020-10-06;4
VR12;Kennemerland;2020-10-07;3
VR12;Kennemerland;2020-10-08;0
VR12;Kennemerland;2020-10-09;0
VR12;Kennemerland;2020-10-10;3
VR12;Kennemerland;2020-10-11;0
VR12;Kennemerland;2020-10-12;7
VR12;Kennemerland;2020-10-13;3
VR12;Kennemerland;2020-10-14;0
VR13;Amsterdam-Amstelland;2020-02-27;0
VR13;Amsterdam-Amstelland;2020-02-28;0
VR13;Amsterdam-Amstelland;2020-02-29;0
VR13;Amsterdam-Amstelland;2020-03-01;0
VR13;Amsterdam-Amstelland;2020-03-02;0
VR13;Amsterdam-Amstelland;2020-03-03;0
VR13;Amsterdam-Amstelland;2020-03-04;0
VR13;Amsterdam-Amstelland;2020-03-05;0
VR13;Amsterdam-Amstelland;2020-03-06;0
VR13;Amsterdam-Amstelland;2020-03-07;0
VR13;Amsterdam-Amstelland;2020-03-08;0
VR13;Amsterdam-Amstelland;2020-03-09;0
VR13;Amsterdam-Amstelland;2020-03-10;0
VR13;Amsterdam-Amstelland;2020-03-11;0
VR13;Amsterdam-Amstelland;2020-03-12;0
VR13;Amsterdam-Amstelland;2020-03-13;0
VR13;Amsterdam-Amstelland;2020-03-14;0
VR13;Amsterdam-Amstelland;2020-03-15;2
VR13;Amsterdam-Amstelland;2020-03-16;0
VR13;Amsterdam-Amstelland;2020-03-17;4
VR13;Amsterdam-Amstelland;2020-03-18;1
VR13;Amsterdam-Amstelland;2020-03-19;0
VR13;Amsterdam-Amstelland;2020-03-20;3
VR13;Amsterdam-Amstelland;2020-03-21;1
VR13;Amsterdam-Amstelland;2020-03-22;2
VR13;Amsterdam-Amstelland;2020-03-23;8
VR13;Amsterdam-Amstelland;2020-03-24;6
VR13;Amsterdam-Amstelland;2020-03-25;11
VR13;Amsterdam-Amstelland;2020-03-26;6
VR13;Amsterdam-Amstelland;2020-03-27;9
VR13;Amsterdam-Amstelland;2020-03-28;5
VR13;Amsterdam-Amstelland;2020-03-29;7
VR13;Amsterdam-Amstelland;2020-03-30;8
VR13;Amsterdam-Amstelland;2020-03-31;14
VR13;Amsterdam-Amstelland;2020-04-01;10
VR13;Amsterdam-Amstelland;2020-04-02;8
VR13;Amsterdam-Amstelland;2020-04-03;4
VR13;Amsterdam-Amstelland;2020-04-04;16
VR13;Amsterdam-Amstelland;2020-04-05;5
VR13;Amsterdam-Amstelland;2020-04-06;3
VR13;Amsterdam-Amstelland;2020-04-07;2
VR13;Amsterdam-Amstelland;2020-04-08;11
VR13;Amsterdam-Amstelland;2020-04-09;25
VR13;Amsterdam-Amstelland;2020-04-10;15
VR13;Amsterdam-Amstelland;2020-04-11;12
VR13;Amsterdam-Amstelland;2020-04-12;7
VR13;Amsterdam-Amstelland;2020-04-13;8
VR13;Amsterdam-Amstelland;2020-04-14;9
VR13;Amsterdam-Amstelland;2020-04-15;14
VR13;Amsterdam-Amstelland;2020-04-16;25
VR13;Amsterdam-Amstelland;2020-04-17;12
VR13;Amsterdam-Amstelland;2020-04-18;16
VR13;Amsterdam-Amstelland;2020-04-19;7
VR13;Amsterdam-Amstelland;2020-04-20;4
VR13;Amsterdam-Amstelland;2020-04-21;5
VR13;Amsterdam-Amstelland;2020-04-22;8
VR13;Amsterdam-Amstelland;2020-04-23;13
VR13;Amsterdam-Amstelland;2020-04-24;10
VR13;Amsterdam-Amstelland;2020-04-25;13
VR13;Amsterdam-Amstelland;2020-04-26;6
VR13;Amsterdam-Amstelland;2020-04-27;5
VR13;Amsterdam-Amstelland;2020-04-28;15
VR13;Amsterdam-Amstelland;2020-04-29;10
VR13;Amsterdam-Amstelland;2020-04-30;11
VR13;Amsterdam-Amstelland;2020-05-01;11
VR13;Amsterdam-Amstelland;2020-05-02;2
VR13;Amsterdam-Amstelland;2020-05-03;0
