VeiligheidsregioCode;VeiligheidsregioNaam;publicatiedatumRIVM;aantal_nieuw_besmette_verpleeghuis_locaties;aantal_nieuw_besmettingsvrije_verpleeghuis_locaties;aantal_besmette_verpleeghuis_locaties
VR20;Midden- en West-Brabant;2020-10-11;2;0;26
VR20;Midden- en West-Brabant;2020-10-12;4;0;30
VR20;Midden- en West-Brabant;2020-10-13;1;0;31
VR20;Midden- en West-Brabant;2020-10-14;1;2;30
VR21;Brabant-Noord;2020-02-28;0;0;0
VR21;Brabant-Noord;2020-02-29;0;0;0
VR21;Brabant-Noord;2020-03-01;0;0;0
VR21;Brabant-Noord;2020-03-02;0;0;0
VR21;Brabant-Noord;2020-03-03;0;0;0
VR21;Brabant-Noord;2020-03-04;0;0;0
VR21;Brabant-Noord;2020-03-05;0;0;0
VR21;Brabant-Noord;2020-03-06;0;0;0
VR21;Brabant-Noord;2020-03-07;0;0;0
VR21;Brabant-Noord;2020-03-08;0;0;0
VR21;Brabant-Noord;2020-03-09;0;0;0
VR21;Brabant-Noord;2020-03-10;1;0;1
VR21;Brabant-Noord;2020-03-11;1;0;2
VR21;Brabant-Noord;2020-03-12;1;0;3
VR21;Brabant-Noord;2020-03-13;1;0;4
VR21;Brabant-Noord;2020-03-14;3;0;7
VR21;Brabant-Noord;2020-03-15;0;0;7
VR21;Brabant-Noord;2020-03-16;3;0;10
VR21;Brabant-Noord;2020-03-17;1;0;11
VR21;Brabant-Noord;2020-03-18;0;0;11
VR21;Brabant-Noord;2020-03-19;5;0;16
VR21;Brabant-Noord;2020-03-20;6;0;22
VR21;Brabant-Noord;2020-03-21;5;0;27
VR21;Brabant-Noord;2020-03-22;4;0;31
VR21;Brabant-Noord;2020-03-23;0;0;31
VR21;Brabant-Noord;2020-03-24;4;0;35
VR21;Brabant-Noord;2020-03-25;1;0;36
VR21;Brabant-Noord;2020-03-26;3;0;39
VR21;Brabant-Noord;2020-03-27;7;0;46
VR21;Brabant-Noord;2020-03-28;2;0;48
VR21;Brabant-Noord;2020-03-29;1;0;49
VR21;Brabant-Noord;2020-03-30;3;0;52
VR21;Brabant-Noord;2020-03-31;1;0;53
VR21;Brabant-Noord;2020-04-01;1;0;54
VR21;Brabant-Noord;2020-04-02;3;0;57
VR21;Brabant-Noord;2020-04-03;1;0;58
VR21;Brabant-Noord;2020-04-04;1;0;59
VR21;Brabant-Noord;2020-04-05;0;0;59
VR21;Brabant-Noord;2020-04-06;1;0;60
VR21;Brabant-Noord;2020-04-07;0;0;60
VR21;Brabant-Noord;2020-04-08;0;0;60
VR21;Brabant-Noord;2020-04-09;0;0;60
VR21;Brabant-Noord;2020-04-10;1;0;61
VR21;Brabant-Noord;2020-04-11;0;0;61
VR21;Brabant-Noord;2020-04-12;0;0;61
VR21;Brabant-Noord;2020-04-13;2;1;62
VR21;Brabant-Noord;2020-04-14;0;1;61
VR21;Brabant-Noord;2020-04-15;1;2;60
VR21;Brabant-Noord;2020-04-16;0;2;58
VR21;Brabant-Noord;2020-04-17;0;1;57
VR21;Brabant-Noord;2020-04-18;1;1;57
VR21;Brabant-Noord;2020-04-19;0;4;53
VR21;Brabant-Noord;2020-04-20;2;1;55
VR21;Brabant-Noord;2020-04-21;0;0;55
VR21;Brabant-Noord;2020-04-22;1;0;56
VR21;Brabant-Noord;2020-04-23;0;2;54
VR21;Brabant-Noord;2020-04-24;0;2;52
VR21;Brabant-Noord;2020-04-25;1;0;53
VR21;Brabant-Noord;2020-04-26;0;0;53
VR21;Brabant-Noord;2020-04-27;0;1;52
VR21;Brabant-Noord;2020-04-28;0;3;49
VR21;Brabant-Noord;2020-04-29;0;0;49
VR21;Brabant-Noord;2020-04-30;0;2;47
VR21;Brabant-Noord;2020-05-01;1;4;44
VR21;Brabant-Noord;2020-05-02;0;0;44
VR21;Brabant-Noord;2020-05-03;0;0;44
VR21;Brabant-Noord;2020-05-04;0;1;43
VR21;Brabant-Noord;2020-05-05;1;2;42
VR21;Brabant-Noord;2020-05-06;0;4;38
VR21;Brabant-Noord;2020-05-07;2;2;38
VR21;Brabant-Noord;2020-05-08;0;0;38
VR21;Brabant-Noord;2020-05-09;0;6;32
VR21;Brabant-Noord;2020-05-10;0;2;30
VR21;Brabant-Noord;2020-05-11;0;2;28
VR21;Brabant-Noord;2020-05-12;0;0;28
VR21;Brabant-Noord;2020-05-13;0;2;26
VR21;Brabant-Noord;2020-05-14;0;3;23
VR21;Brabant-Noord;2020-05-15;0;1;22
VR21;Brabant-Noord;2020-05-16;1;2;21
VR21;Brabant-Noord;2020-05-17;0;0;21
VR21;Brabant-Noord;2020-05-18;0;3;18
VR21;Brabant-Noord;2020-05-19;0;0;18
VR21;Brabant-Noord;2020-05-20;0;1;17
VR21;Brabant-Noord;2020-05-21;0;1;16
VR21;Brabant-Noord;2020-05-22;0;1;15
VR21;Brabant-Noord;2020-05-23;0;2;13
VR21;Brabant-Noord;2020-05-24;0;0;13
VR21;Brabant-Noord;2020-05-25;0;2;11
VR21;Brabant-Noord;2020-05-26;0;0;11
VR21;Brabant-Noord;2020-05-27;0;1;10
VR21;Brabant-Noord;2020-05-28;1;0;11
VR21;Brabant-Noord;2020-05-29;0;2;9
VR21;Brabant-Noord;2020-05-30;0;1;8
VR21;Brabant-Noord;2020-05-31;0;2;6
VR21;Brabant-Noord;2020-06-01;0;1;5
VR21;Brabant-Noord;2020-06-02;0;1;4
VR21;Brabant-Noord;2020-06-03;0;1;3
VR21;Brabant-Noord;2020-06-04;0;0;3
VR21;Brabant-Noord;2020-06-05;0;0;3
VR21;Brabant-Noord;2020-06-06;0;0;3
VR21;Brabant-Noord;2020-06-07;0;0;3
VR21;Brabant-Noord;2020-06-08;0;0;3
VR21;Brabant-Noord;2020-06-09;0;0;3
VR21;Brabant-Noord;2020-06-10;0;0;3
VR21;Brabant-Noord;2020-06-11;0;1;2
VR21;Brabant-Noord;2020-06-12;0;0;2
VR21;Brabant-Noord;2020-06-13;0;0;2
VR21;Brabant-Noord;2020-06-14;0;0;2
VR21;Brabant-Noord;2020-06-15;0;0;2
VR21;Brabant-Noord;2020-06-16;0;0;2
VR21;Brabant-Noord;2020-06-17;0;2;0
VR21;Brabant-Noord;2020-06-18;0;0;0
VR21;Brabant-Noord;2020-06-19;0;0;0
VR21;Brabant-Noord;2020-06-20;0;0;0
VR21;Brabant-Noord;2020-06-21;0;0;0
VR21;Brabant-Noord;2020-06-22;0;0;0
VR21;Brabant-Noord;2020-06-23;0;0;0
VR21;Brabant-Noord;2020-06-24;0;0;0
VR21;Brabant-Noord;2020-06-25;0;0;0
VR21;Brabant-Noord;2020-06-26;1;0;1
VR21;Brabant-Noord;2020-06-27;0;0;1
VR21;Brabant-Noord;2020-06-28;0;0;1
VR21;Brabant-Noord;2020-06-29;0;0;1
VR21;Brabant-Noord;2020-06-30;0;0;1
VR21;Brabant-Noord;2020-07-01;0;0;1
VR21;Brabant-Noord;2020-07-02;0;0;1
VR21;Brabant-Noord;2020-07-03;0;0;1
VR21;Brabant-Noord;2020-07-04;0;0;1
VR21;Brabant-Noord;2020-07-05;0;0;1
VR21;Brabant-Noord;2020-07-06;0;0;1
VR21;Brabant-Noord;2020-07-07;0;0;1
VR21;Brabant-Noord;2020-07-08;0;0;1
VR21;Brabant-Noord;2020-07-09;0;0;1
VR21;Brabant-Noord;2020-07-10;0;0;1
VR21;Brabant-Noord;2020-07-11;0;0;1
VR21;Brabant-Noord;2020-07-12;0;0;1
VR21;Brabant-Noord;2020-07-13;0;0;1
VR21;Brabant-Noord;2020-07-14;0;0;1
VR21;Brabant-Noord;2020-07-15;0;0;1
VR21;Brabant-Noord;2020-07-16;0;0;1
VR21;Brabant-Noord;2020-07-17;0;0;1
VR21;Brabant-Noord;2020-07-18;0;0;1
VR21;Brabant-Noord;2020-07-19;0;0;1
VR21;Brabant-Noord;2020-07-20;0;0;1
VR21;Brabant-Noord;2020-07-21;0;0;1
VR21;Brabant-Noord;2020-07-22;0;0;1
VR21;Brabant-Noord;2020-07-23;0;0;1
VR21;Brabant-Noord;2020-07-24;0;0;1
VR21;Brabant-Noord;2020-07-25;0;0;1
VR21;Brabant-Noord;2020-07-26;0;0;1
VR21;Brabant-Noord;2020-07-27;0;0;1
VR21;Brabant-Noord;2020-07-28;0;0;1
VR21;Brabant-Noord;2020-07-29;0;0;1
VR21;Brabant-Noord;2020-07-30;0;1;0
VR21;Brabant-Noord;2020-07-31;0;0;0
VR21;Brabant-Noord;2020-08-01;0;0;0
VR21;Brabant-Noord;2020-08-02;0;0;0
VR21;Brabant-Noord;2020-08-03;0;0;0
VR21;Brabant-Noord;2020-08-04;1;0;1
VR21;Brabant-Noord;2020-08-05;0;0;1
VR21;Brabant-Noord;2020-08-06;0;0;1
VR21;Brabant-Noord;2020-08-07;0;0;1
VR21;Brabant-Noord;2020-08-08;0;0;1
VR21;Brabant-Noord;2020-08-09;0;0;1
VR21;Brabant-Noord;2020-08-10;0;0;1
VR21;Brabant-Noord;2020-08-11;0;0;1
VR21;Brabant-Noord;2020-08-12;0;0;1
VR21;Brabant-Noord;2020-08-13;0;0;1
VR21;Brabant-Noord;2020-08-14;0;0;1
VR21;Brabant-Noord;2020-08-15;0;0;1
VR21;Brabant-Noord;2020-08-16;0;0;1
VR21;Brabant-Noord;2020-08-17;0;0;1
VR21;Brabant-Noord;2020-08-18;0;0;1
VR21;Brabant-Noord;2020-08-19;0;0;1
VR21;Brabant-Noord;2020-08-20;0;0;1
VR21;Brabant-Noord;2020-08-21;0;0;1
VR21;Brabant-Noord;2020-08-22;0;0;1
VR21;Brabant-Noord;2020-08-23;0;0;1
VR21;Brabant-Noord;2020-08-24;0;0;1
VR21;Brabant-Noord;2020-08-25;0;0;1
VR21;Brabant-Noord;2020-08-26;0;0;1
VR21;Brabant-Noord;2020-08-27;0;1;0
VR21;Brabant-Noord;2020-08-28;0;0;0
VR21;Brabant-Noord;2020-08-29;0;0;0
VR21;Brabant-Noord;2020-08-30;0;0;0
VR21;Brabant-Noord;2020-08-31;0;0;0
VR21;Brabant-Noord;2020-09-01;0;0;0
VR21;Brabant-Noord;2020-09-02;0;0;0
VR21;Brabant-Noord;2020-09-03;0;0;0
VR21;Brabant-Noord;2020-09-04;0;0;0
VR21;Brabant-Noord;2020-09-05;0;0;0
VR21;Brabant-Noord;2020-09-06;0;0;0
VR21;Brabant-Noord;2020-09-07;0;0;0
VR21;Brabant-Noord;2020-09-08;0;0;0
VR21;Brabant-Noord;2020-09-09;0;0;0
VR21;Brabant-Noord;2020-09-10;1;0;1
VR21;Brabant-Noord;2020-09-11;0;0;1
VR21;Brabant-Noord;2020-09-12;0;0;1
VR21;Brabant-Noord;2020-09-13;0;0;1
VR21;Brabant-Noord;2020-09-14;0;0;1
VR21;Brabant-Noord;2020-09-15;0;0;1
VR21;Brabant-Noord;2020-09-16;1;0;2
VR21;Brabant-Noord;2020-09-17;0;0;2
VR21;Brabant-Noord;2020-09-18;0;0;2
VR21;Brabant-Noord;2020-09-19;0;0;2
VR21;Brabant-Noord;2020-09-20;0;0;2
VR21;Brabant-Noord;2020-09-21;1;0;3
VR21;Brabant-Noord;2020-09-22;1;0;4
VR21;Brabant-Noord;2020-09-23;0;0;4
VR21;Brabant-Noord;2020-09-24;0;0;4
VR21;Brabant-Noord;2020-09-25;0;0;4
VR21;Brabant-Noord;2020-09-26;0;0;4
VR21;Brabant-Noord;2020-09-27;0;0;4
VR21;Brabant-Noord;2020-09-28;0;0;4
VR21;Brabant-Noord;2020-09-29;1;0;5
VR21;Brabant-Noord;2020-09-30;0;0;5
VR21;Brabant-Noord;2020-10-01;2;0;7
VR21;Brabant-Noord;2020-10-02;0;0;7
VR21;Brabant-Noord;2020-10-03;2;0;9
VR21;Brabant-Noord;2020-10-04;3;0;12
VR21;Brabant-Noord;2020-10-05;0;0;12
VR21;Brabant-Noord;2020-10-06;0;0;12
VR21;Brabant-Noord;2020-10-07;2;1;13
VR21;Brabant-Noord;2020-10-08;2;0;15
VR21;Brabant-Noord;2020-10-09;0;0;15
VR21;Brabant-Noord;2020-10-10;1;0;16
VR21;Brabant-Noord;2020-10-11;0;0;16
VR21;Brabant-Noord;2020-10-12;1;0;17
VR21;Brabant-Noord;2020-10-13;1;0;18
VR21;Brabant-Noord;2020-10-14;1;0;19
VR22;Brabant-Zuidoost;2020-02-28;0;0;0
VR22;Brabant-Zuidoost;2020-02-29;0;0;0
VR22;Brabant-Zuidoost;2020-03-01;0;0;0
VR22;Brabant-Zuidoost;2020-03-02;0;0;0
VR22;Brabant-Zuidoost;2020-03-03;0;0;0
VR22;Brabant-Zuidoost;2020-03-04;0;0;0
VR22;Brabant-Zuidoost;2020-03-05;0;0;0
VR22;Brabant-Zuidoost;2020-03-06;0;0;0
VR22;Brabant-Zuidoost;2020-03-07;0;0;0
VR22;Brabant-Zuidoost;2020-03-08;0;0;0
VR22;Brabant-Zuidoost;2020-03-09;1;0;1
VR22;Brabant-Zuidoost;2020-03-10;0;0;1
VR22;Brabant-Zuidoost;2020-03-11;0;0;1
VR22;Brabant-Zuidoost;2020-03-12;0;0;1
VR22;Brabant-Zuidoost;2020-03-13;2;0;3
VR22;Brabant-Zuidoost;2020-03-14;0;0;3
VR22;Brabant-Zuidoost;2020-03-15;0;0;3
VR22;Brabant-Zuidoost;2020-03-16;1;0;4
VR22;Brabant-Zuidoost;2020-03-17;1;0;5
VR22;Brabant-Zuidoost;2020-03-18;1;0;6
VR22;Brabant-Zuidoost;2020-03-19;0;0;6
VR22;Brabant-Zuidoost;2020-03-20;3;0;9
VR22;Brabant-Zuidoost;2020-03-21;4;0;13
VR22;Brabant-Zuidoost;2020-03-22;4;0;17
VR22;Brabant-Zuidoost;2020-03-23;5;0;22
VR22;Brabant-Zuidoost;2020-03-24;1;0;23
VR22;Brabant-Zuidoost;2020-03-25;4;0;27
VR22;Brabant-Zuidoost;2020-03-26;6;0;33
VR22;Brabant-Zuidoost;2020-03-27;3;0;36
VR22;Brabant-Zuidoost;2020-03-28;1;0;37
VR22;Brabant-Zuidoost;2020-03-29;2;0;39
VR22;Brabant-Zuidoost;2020-03-30;4;0;43
VR22;Brabant-Zuidoost;2020-03-31;1;1;43
VR22;Brabant-Zuidoost;2020-04-01;2;0;45
VR22;Brabant-Zuidoost;2020-04-02;0;0;45
VR22;Brabant-Zuidoost;2020-04-03;2;0;47
VR22;Brabant-Zuidoost;2020-04-04;0;0;47
VR22;Brabant-Zuidoost;2020-04-05;1;0;48
VR22;Brabant-Zuidoost;2020-04-06;3;0;51
VR22;Brabant-Zuidoost;2020-04-07;2;1;52
VR22;Brabant-Zuidoost;2020-04-08;1;0;53
VR22;Brabant-Zuidoost;2020-04-09;0;1;52
VR22;Brabant-Zuidoost;2020-04-10;0;0;52
VR22;Brabant-Zuidoost;2020-04-11;1;1;52
VR22;Brabant-Zuidoost;2020-04-12;1;0;53
VR22;Brabant-Zuidoost;2020-04-13;0;0;53
VR22;Brabant-Zuidoost;2020-04-14;2;0;55
VR22;Brabant-Zuidoost;2020-04-15;0;0;55
VR22;Brabant-Zuidoost;2020-04-16;0;0;55
VR22;Brabant-Zuidoost;2020-04-17;0;2;53
VR22;Brabant-Zuidoost;2020-04-18;2;1;54
VR22;Brabant-Zuidoost;2020-04-19;0;1;53
VR22;Brabant-Zuidoost;2020-04-20;0;1;52
VR22;Brabant-Zuidoost;2020-04-21;0;2;50
VR22;Brabant-Zuidoost;2020-04-22;0;3;47
VR22;Brabant-Zuidoost;2020-04-23;0;4;43
VR22;Brabant-Zuidoost;2020-04-24;0;1;42
VR22;Brabant-Zuidoost;2020-04-25;1;1;42
VR22;Brabant-Zuidoost;2020-04-26;0;0;42
VR22;Brabant-Zuidoost;2020-04-27;0;3;39
VR22;Brabant-Zuidoost;2020-04-28;0;1;38
VR22;Brabant-Zuidoost;2020-04-29;0;1;37
VR22;Brabant-Zuidoost;2020-04-30;0;2;35
VR22;Brabant-Zuidoost;2020-05-01;0;1;34
VR22;Brabant-Zuidoost;2020-05-02;0;0;34
VR22;Brabant-Zuidoost;2020-05-03;0;1;33
VR22;Brabant-Zuidoost;2020-05-04;0;1;32
VR22;Brabant-Zuidoost;2020-05-05;1;2;31
VR22;Brabant-Zuidoost;2020-05-06;0;1;30
VR22;Brabant-Zuidoost;2020-05-07;0;0;30
VR22;Brabant-Zuidoost;2020-05-08;0;4;26
VR22;Brabant-Zuidoost;2020-05-09;0;0;26
VR22;Brabant-Zuidoost;2020-05-10;0;1;25
VR22;Brabant-Zuidoost;2020-05-11;0;0;25
VR22;Brabant-Zuidoost;2020-05-12;0;1;24
VR22;Brabant-Zuidoost;2020-05-13;1;0;25
VR22;Brabant-Zuidoost;2020-05-14;0;0;25
VR22;Brabant-Zuidoost;2020-05-15;0;0;25
VR22;Brabant-Zuidoost;2020-05-16;0;1;24
VR22;Brabant-Zuidoost;2020-05-17;0;0;24
VR22;Brabant-Zuidoost;2020-05-18;0;1;23
VR22;Brabant-Zuidoost;2020-05-19;0;1;22
VR22;Brabant-Zuidoost;2020-05-20;0;2;20
VR22;Brabant-Zuidoost;2020-05-21;0;6;14
VR22;Brabant-Zuidoost;2020-05-22;0;2;12
VR22;Brabant-Zuidoost;2020-05-23;0;0;12
VR22;Brabant-Zuidoost;2020-05-24;0;1;11
VR22;Brabant-Zuidoost;2020-05-25;0;2;9
VR22;Brabant-Zuidoost;2020-05-26;0;0;9
VR22;Brabant-Zuidoost;2020-05-27;0;2;7
VR22;Brabant-Zuidoost;2020-05-28;0;0;7
VR22;Brabant-Zuidoost;2020-05-29;0;0;7
VR22;Brabant-Zuidoost;2020-05-30;0;1;6
VR22;Brabant-Zuidoost;2020-05-31;0;1;5
VR22;Brabant-Zuidoost;2020-06-01;0;0;5
VR22;Brabant-Zuidoost;2020-06-02;0;0;5
VR22;Brabant-Zuidoost;2020-06-03;0;0;5
VR22;Brabant-Zuidoost;2020-06-04;0;0;5
VR22;Brabant-Zuidoost;2020-06-05;0;2;3
VR22;Brabant-Zuidoost;2020-06-06;0;0;3
VR22;Brabant-Zuidoost;2020-06-07;0;1;2
VR22;Brabant-Zuidoost;2020-06-08;0;1;1
VR22;Brabant-Zuidoost;2020-06-09;0;0;1
VR22;Brabant-Zuidoost;2020-06-10;0;0;1
VR22;Brabant-Zuidoost;2020-06-11;0;1;0
VR22;Brabant-Zuidoost;2020-06-12;0;0;0
VR22;Brabant-Zuidoost;2020-06-13;0;0;0
VR22;Brabant-Zuidoost;2020-06-14;0;0;0
VR22;Brabant-Zuidoost;2020-06-15;0;0;0
VR22;Brabant-Zuidoost;2020-06-16;0;0;0
VR22;Brabant-Zuidoost;2020-06-17;0;0;0
VR22;Brabant-Zuidoost;2020-06-18;0;0;0
VR22;Brabant-Zuidoost;2020-06-19;1;0;1
VR22;Brabant-Zuidoost;2020-06-20;0;0;1
VR22;Brabant-Zuidoost;2020-06-21;0;0;1
VR22;Brabant-Zuidoost;2020-06-22;0;0;1
VR22;Brabant-Zuidoost;2020-06-23;0;0;1
VR22;Brabant-Zuidoost;2020-06-24;0;0;1
VR22;Brabant-Zuidoost;2020-06-25;0;0;1
VR22;Brabant-Zuidoost;2020-06-26;0;0;1
VR22;Brabant-Zuidoost;2020-06-27;0;0;1
VR22;Brabant-Zuidoost;2020-06-28;0;0;1
VR22;Brabant-Zuidoost;2020-06-29;0;0;1
VR22;Brabant-Zuidoost;2020-06-30;0;0;1
VR22;Brabant-Zuidoost;2020-07-01;0;0;1
VR22;Brabant-Zuidoost;2020-07-02;1;0;2
VR22;Brabant-Zuidoost;2020-07-03;0;0;2
VR22;Brabant-Zuidoost;2020-07-04;0;0;2
VR22;Brabant-Zuidoost;2020-07-05;0;0;2
VR22;Brabant-Zuidoost;2020-07-06;0;1;1
VR22;Brabant-Zuidoost;2020-07-07;0;0;1
VR22;Brabant-Zuidoost;2020-07-08;0;0;1
VR22;Brabant-Zuidoost;2020-07-09;0;0;1
VR22;Brabant-Zuidoost;2020-07-10;0;0;1
VR22;Brabant-Zuidoost;2020-07-11;0;0;1
VR22;Brabant-Zuidoost;2020-07-12;0;0;1
VR22;Brabant-Zuidoost;2020-07-13;0;0;1
VR22;Brabant-Zuidoost;2020-07-14;0;0;1
VR22;Brabant-Zuidoost;2020-07-15;0;0;1
VR22;Brabant-Zuidoost;2020-07-16;0;0;1
VR22;Brabant-Zuidoost;2020-07-17;0;0;1
VR22;Brabant-Zuidoost;2020-07-18;0;0;1
VR22;Brabant-Zuidoost;2020-07-19;0;0;1
VR22;Brabant-Zuidoost;2020-07-20;0;0;1
VR22;Brabant-Zuidoost;2020-07-21;0;0;1
VR22;Brabant-Zuidoost;2020-07-22;0;0;1
VR22;Brabant-Zuidoost;2020-07-23;0;0;1
VR22;Brabant-Zuidoost;2020-07-24;0;0;1
VR22;Brabant-Zuidoost;2020-07-25;0;1;0
VR22;Brabant-Zuidoost;2020-07-26;0;0;0
VR22;Brabant-Zuidoost;2020-07-27;0;0;0
VR22;Brabant-Zuidoost;2020-07-28;0;0;0
VR22;Brabant-Zuidoost;2020-07-29;0;0;0
VR22;Brabant-Zuidoost;2020-07-30;0;0;0
VR22;Brabant-Zuidoost;2020-07-31;0;0;0
VR22;Brabant-Zuidoost;2020-08-01;0;0;0
VR22;Brabant-Zuidoost;2020-08-02;1;0;1
VR22;Brabant-Zuidoost;2020-08-03;0;0;1
VR22;Brabant-Zuidoost;2020-08-04;0;0;1
VR22;Brabant-Zuidoost;2020-08-05;0;0;1
VR22;Brabant-Zuidoost;2020-08-06;0;0;1
VR22;Brabant-Zuidoost;2020-08-07;0;0;1
VR22;Brabant-Zuidoost;2020-08-08;0;0;1
VR22;Brabant-Zuidoost;2020-08-09;0;0;1
VR22;Brabant-Zuidoost;2020-08-10;0;0;1
VR22;Brabant-Zuidoost;2020-08-11;0;0;1
VR22;Brabant-Zuidoost;2020-08-12;0;0;1
VR22;Brabant-Zuidoost;2020-08-13;1;0;2
VR22;Brabant-Zuidoost;2020-08-14;0;0;2
VR22;Brabant-Zuidoost;2020-08-15;0;0;2
VR22;Brabant-Zuidoost;2020-08-16;0;0;2
VR22;Brabant-Zuidoost;2020-08-17;0;0;2
VR22;Brabant-Zuidoost;2020-08-18;0;0;2
VR22;Brabant-Zuidoost;2020-08-19;0;0;2
VR22;Brabant-Zuidoost;2020-08-20;0;0;2
VR22;Brabant-Zuidoost;2020-08-21;0;0;2
VR22;Brabant-Zuidoost;2020-08-22;0;0;2
VR22;Brabant-Zuidoost;2020-08-23;0;0;2
VR22;Brabant-Zuidoost;2020-08-24;0;0;2
VR22;Brabant-Zuidoost;2020-08-25;0;0;2
VR22;Brabant-Zuidoost;2020-08-26;0;0;2
VR22;Brabant-Zuidoost;2020-08-27;0;0;2
VR22;Brabant-Zuidoost;2020-08-28;0;0;2
VR22;Brabant-Zuidoost;2020-08-29;0;0;2
VR22;Brabant-Zuidoost;2020-08-30;0;0;2
VR22;Brabant-Zuidoost;2020-08-31;0;0;2
VR22;Brabant-Zuidoost;2020-09-01;0;0;2
VR22;Brabant-Zuidoost;2020-09-02;0;0;2
VR22;Brabant-Zuidoost;2020-09-03;0;0;2
VR22;Brabant-Zuidoost;2020-09-04;0;0;2
VR22;Brabant-Zuidoost;2020-09-05;0;0;2
VR22;Brabant-Zuidoost;2020-09-06;0;1;1
VR22;Brabant-Zuidoost;2020-09-07;0;0;1
VR22;Brabant-Zuidoost;2020-09-08;0;0;1
VR22;Brabant-Zuidoost;2020-09-09;0;0;1
VR22;Brabant-Zuidoost;2020-09-10;0;0;1
VR22;Brabant-Zuidoost;2020-09-11;0;0;1
VR22;Brabant-Zuidoost;2020-09-12;0;0;1
VR22;Brabant-Zuidoost;2020-09-13;0;0;1
VR22;Brabant-Zuidoost;2020-09-14;0;0;1
VR22;Brabant-Zuidoost;2020-09-15;0;0;1
VR22;Brabant-Zuidoost;2020-09-16;1;0;2
VR22;Brabant-Zuidoost;2020-09-17;0;0;2
VR22;Brabant-Zuidoost;2020-09-18;0;0;2
VR22;Brabant-Zuidoost;2020-09-19;1;0;3
VR22;Brabant-Zuidoost;2020-09-20;1;0;4
VR22;Brabant-Zuidoost;2020-09-21;0;0;4
VR22;Brabant-Zuidoost;2020-09-22;0;0;4
VR22;Brabant-Zuidoost;2020-09-23;0;0;4
VR22;Brabant-Zuidoost;2020-09-24;2;0;6
VR22;Brabant-Zuidoost;2020-09-25;0;0;6
VR22;Brabant-Zuidoost;2020-09-26;0;0;6
VR22;Brabant-Zuidoost;2020-09-27;0;0;6
VR22;Brabant-Zuidoost;2020-09-28;0;0;6
VR22;Brabant-Zuidoost;2020-09-29;1;0;7
VR22;Brabant-Zuidoost;2020-09-30;1;0;8
VR22;Brabant-Zuidoost;2020-10-01;0;0;8
VR22;Brabant-Zuidoost;2020-10-02;2;1;9
VR22;Brabant-Zuidoost;2020-10-03;0;0;9
VR22;Brabant-Zuidoost;2020-10-04;0;0;9
VR22;Brabant-Zuidoost;2020-10-05;1;0;10
VR22;Brabant-Zuidoost;2020-10-06;3;0;13
VR22;Brabant-Zuidoost;2020-10-07;1;0;14
VR22;Brabant-Zuidoost;2020-10-08;1;0;15
VR22;Brabant-Zuidoost;2020-10-09;2;0;17
VR22;Brabant-Zuidoost;2020-10-10;2;1;18
VR22;Brabant-Zuidoost;2020-10-11;0;0;18
VR22;Brabant-Zuidoost;2020-10-12;0;1;17
VR22;Brabant-Zuidoost;2020-10-13;1;0;18
VR22;Brabant-Zuidoost;2020-10-14;2;0;20
VR23;Limburg-Noord;2020-02-28;0;0;0
VR23;Limburg-Noord;2020-02-29;0;0;0
VR23;Limburg-Noord;2020-03-01;0;0;0
VR23;Limburg-Noord;2020-03-02;0;0;0
VR23;Limburg-Noord;2020-03-03;0;0;0
VR23;Limburg-Noord;2020-03-04;0;0;0
VR23;Limburg-Noord;2020-03-05;0;0;0
VR23;Limburg-Noord;2020-03-06;0;0;0
VR23;Limburg-Noord;2020-03-07;0;0;0
VR23;Limburg-Noord;2020-03-08;0;0;0
VR23;Limburg-Noord;2020-03-09;0;0;0
VR23;Limburg-Noord;2020-03-10;0;0;0
VR23;Limburg-Noord;2020-03-11;0;0;0
VR23;Limburg-Noord;2020-03-12;0;0;0
VR23;Limburg-Noord;2020-03-13;0;0;0
VR23;Limburg-Noord;2020-03-14;1;0;1
VR23;Limburg-Noord;2020-03-15;0;0;1
VR23;Limburg-Noord;2020-03-16;1;0;2
VR23;Limburg-Noord;2020-03-17;1;0;3
VR23;Limburg-Noord;2020-03-18;1;0;4
VR23;Limburg-Noord;2020-03-19;0;0;4
VR23;Limburg-Noord;2020-03-20;1;0;5
VR23;Limburg-Noord;2020-03-21;5;0;10
VR23;Limburg-Noord;2020-03-22;0;0;10
VR23;Limburg-Noord;2020-03-23;3;0;13
VR23;Limburg-Noord;2020-03-24;3;0;16
VR23;Limburg-Noord;2020-03-25;0;0;16
VR23;Limburg-Noord;2020-03-26;3;0;19
VR23;Limburg-Noord;2020-03-27;2;0;21
VR23;Limburg-Noord;2020-03-28;6;0;27
VR23;Limburg-Noord;2020-03-29;0;0;27
VR23;Limburg-Noord;2020-03-30;4;0;31
VR23;Limburg-Noord;2020-03-31;2;0;33
VR23;Limburg-Noord;2020-04-01;1;0;34
VR23;Limburg-Noord;2020-04-02;1;1;35
VR23;Limburg-Noord;2020-04-03;0;0;35
VR23;Limburg-Noord;2020-04-04;0;0;35
VR23;Limburg-Noord;2020-04-05;1;0;36
VR23;Limburg-Noord;2020-04-06;2;1;37
VR23;Limburg-Noord;2020-04-07;0;0;37
VR23;Limburg-Noord;2020-04-08;1;0;38
VR23;Limburg-Noord;2020-04-09;0;0;38
VR23;Limburg-Noord;2020-04-10;1;0;39
